arp_id,dns_id,eth_id,eth_type,icmp_id,idx,ip_id,ip_ihl,ip_len,ip_tos,ip_version,ipvsix_id,label_name,label_value,pad_id,tcp_dport,tcp_fields_options.MSS,tcp_fields_options.NOP,tcp_fields_options.SAckOK,tcp_fields_options.Timestamp,tcp_fields_options.WScale,tcp_id,tcp_seq,tcp_sport,udp_id
-1.0,-1.0,-1.0,2048,-1.0,63,-1.0,5,17481,0,4,-1.0,attack,1,-1.0,45779,-1.0,-1.0,-1.0,1656056429.0,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,64,-1.0,5,47808,0,4,-1.0,attack,1,-1.0,8080,65495.0,-1.0,-1.0,1656056445.0,7.0,-1.0,65072,40195,-1.0
-1.0,-1.0,-1.0,2048,-1.0,65,-1.0,5,47808,0,4,-1.0,attack,1,-1.0,8080,65495.0,-1.0,-1.0,1656056445.0,7.0,-1.0,65072,40195,-1.0
-1.0,-1.0,-1.0,2048,-1.0,66,-1.0,5,15546,0,4,-1.0,attack,1,-1.0,40195,65495.0,-1.0,-1.0,1656056445.0,7.0,-1.0,65072,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,67,-1.0,5,15546,0,4,-1.0,attack,1,-1.0,40195,65495.0,-1.0,-1.0,1656056445.0,7.0,-1.0,65072,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,68,-1.0,5,47815,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1656056446.0,-1.0,-1.0,65064,40195,-1.0
-1.0,-1.0,-1.0,2048,-1.0,69,-1.0,5,47815,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1656056446.0,-1.0,-1.0,65064,40195,-1.0
-1.0,-1.0,-1.0,2048,-1.0,70,-1.0,5,47616,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1656056446.0,-1.0,-1.0,65262,40195,-1.0
-1.0,-1.0,-1.0,2048,-1.0,71,-1.0,5,47616,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1656056446.0,-1.0,-1.0,65262,40195,-1.0
-1.0,-1.0,-1.0,2048,-1.0,72,-1.0,5,22918,0,4,-1.0,attack,1,-1.0,40195,-1.0,-1.0,-1.0,1656056446.0,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,73,-1.0,5,22918,0,4,-1.0,attack,1,-1.0,40195,-1.0,-1.0,-1.0,1656056446.0,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,74,-1.0,5,16881,0,4,-1.0,attack,1,-1.0,45779,-1.0,-1.0,-1.0,1656056480.0,-1.0,-1.0,128,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,75,-1.0,5,16881,0,4,-1.0,attack,1,-1.0,45779,-1.0,-1.0,-1.0,1656056480.0,-1.0,-1.0,128,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,76,-1.0,5,35116,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1656056480.0,-1.0,-1.0,65064,45779,-1.0
-1.0,-1.0,-1.0,2048,-1.0,77,-1.0,5,35116,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1656056480.0,-1.0,-1.0,65064,45779,-1.0
-1.0,-1.0,-1.0,2048,-1.0,78,-1.0,5,22519,0,4,-1.0,attack,1,-1.0,40195,-1.0,-1.0,-1.0,1656056481.0,-1.0,-1.0,65462,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,79,-1.0,5,22519,0,4,-1.0,attack,1,-1.0,40195,-1.0,-1.0,-1.0,1656056481.0,-1.0,-1.0,65462,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,80,-1.0,5,47813,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1656056481.0,-1.0,-1.0,65064,40195,-1.0
-1.0,-1.0,-1.0,2048,-1.0,81,-1.0,5,47813,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1656056481.0,-1.0,-1.0,65064,40195,-1.0
