arp_id,dns_id,eth_id,eth_type,icmp_id,idx,ip_id,ip_ihl,ip_len,ip_tos,ip_version,ipvsix_id,label_name,label_value,pad_id,tcp_dport,tcp_fields_options.MSS,tcp_fields_options.NOP,tcp_fields_options.SAckOK,tcp_fields_options.Timestamp,tcp_fields_options.WScale,tcp_id,tcp_seq,tcp_sport,udp_id
-1.0,-1.0,-1.0,2048,-1.0,68,-1.0,5,6823,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1658859902.0,-1.0,-1.0,65263,36249,-1.0
-1.0,-1.0,-1.0,2048,-1.0,69,-1.0,5,6823,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1658859902.0,-1.0,-1.0,65263,36249,-1.0
-1.0,-1.0,-1.0,2048,-1.0,70,-1.0,5,20503,0,4,-1.0,attack,1,-1.0,36249,-1.0,-1.0,-1.0,1658859906.0,-1.0,-1.0,65173,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,71,-1.0,5,20503,0,4,-1.0,attack,1,-1.0,36249,-1.0,-1.0,-1.0,1658859906.0,-1.0,-1.0,65173,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,72,-1.0,5,6824,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1658859933.0,-1.0,-1.0,65261,36249,-1.0
-1.0,-1.0,-1.0,2048,-1.0,73,-1.0,5,6824,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1658859933.0,-1.0,-1.0,65261,36249,-1.0
-1.0,-1.0,-1.0,2048,-1.0,74,-1.0,5,20448,0,4,-1.0,attack,1,-1.0,36249,-1.0,-1.0,-1.0,1658859937.0,-1.0,-1.0,65227,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,75,-1.0,5,20448,0,4,-1.0,attack,1,-1.0,36249,-1.0,-1.0,-1.0,1658859937.0,-1.0,-1.0,65227,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,76,-1.0,5,7020,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1658859937.0,-1.0,-1.0,65064,36249,-1.0
-1.0,-1.0,-1.0,2048,-1.0,77,-1.0,5,7020,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1658859937.0,-1.0,-1.0,65064,36249,-1.0
-1.0,-1.0,-1.0,2048,-1.0,78,-1.0,5,6762,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1658859985.0,-1.0,-1.0,65321,36249,-1.0
-1.0,-1.0,-1.0,2048,-1.0,79,-1.0,5,6762,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1658859985.0,-1.0,-1.0,65321,36249,-1.0
-1.0,-1.0,-1.0,2048,-1.0,80,-1.0,5,15974,0,4,-1.0,attack,1,-1.0,36249,-1.0,-1.0,-1.0,1658859986.0,-1.0,-1.0,4165,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,81,-1.0,5,15974,0,4,-1.0,attack,1,-1.0,36249,-1.0,-1.0,-1.0,1658859986.0,-1.0,-1.0,4165,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,82,-1.0,5,7018,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1658859986.0,-1.0,-1.0,65064,36249,-1.0
-1.0,-1.0,-1.0,2048,-1.0,83,-1.0,5,7018,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1658859986.0,-1.0,-1.0,65064,36249,-1.0
-1.0,-1.0,-1.0,2048,-1.0,84,-1.0,5,6767,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1658860046.0,-1.0,-1.0,65314,36249,-1.0
-1.0,-1.0,-1.0,2048,-1.0,85,-1.0,5,6767,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1658860046.0,-1.0,-1.0,65314,36249,-1.0
-1.0,-1.0,-1.0,2048,-1.0,86,-1.0,5,32855,0,4,-1.0,attack,1,-1.0,8080,65495.0,-1.0,-1.0,1658860062.0,7.0,-1.0,65072,39269,-1.0
-1.0,-1.0,-1.0,2048,-1.0,87,-1.0,5,32855,0,4,-1.0,attack,1,-1.0,8080,65495.0,-1.0,-1.0,1658860062.0,7.0,-1.0,65072,39269,-1.0
-1.0,-1.0,-1.0,2048,-1.0,88,-1.0,5,15546,0,4,-1.0,attack,1,-1.0,39269,65495.0,-1.0,-1.0,1658860062.0,7.0,-1.0,65072,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,89,-1.0,5,15546,0,4,-1.0,attack,1,-1.0,39269,65495.0,-1.0,-1.0,1658860062.0,7.0,-1.0,65072,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,90,-1.0,5,32862,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1658860062.0,-1.0,-1.0,65064,39269,-1.0
-1.0,-1.0,-1.0,2048,-1.0,91,-1.0,5,32862,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1658860062.0,-1.0,-1.0,65064,39269,-1.0
-1.0,-1.0,-1.0,2048,-1.0,92,-1.0,5,32595,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1658860062.0,-1.0,-1.0,65330,39269,-1.0
-1.0,-1.0,-1.0,2048,-1.0,93,-1.0,5,32595,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1658860062.0,-1.0,-1.0,65330,39269,-1.0
-1.0,-1.0,-1.0,2048,-1.0,94,-1.0,5,61614,0,4,-1.0,attack,1,-1.0,39269,-1.0,-1.0,-1.0,1658860062.0,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,95,-1.0,5,61614,0,4,-1.0,attack,1,-1.0,39269,-1.0,-1.0,-1.0,1658860062.0,-1.0,-1.0,65064,8080,-1.0
